Time,Year,RegionName,Cases,Population,Incidence
2016,2016,Finland,432.0,5487308.0,7.87271281
2016,2016,France,0.0,66638391.0,
2016,2016,Germany,13437.0,82175684.0,16.35155236
2016,2016,Greece,87.0,10783748.0,0.80676959
2016,2016,Hungary,5.0,9779652.0,0.05086219
2016,2016,Iceland,15.0,332529.0,4.51088476
2016,2016,Ireland,213.0,4726286.0,4.50670991
2016,2016,Italy,965.0,60163712.0,1.60395688
2016,2016,Latvia,256.0,1968957.0,13.00180755
2016,2016,Lithuania,36.0,2895573.0,1.23007786
2016,2016,Luxembourg,7.0,576249.0,1.21475265
2016,2016,Malta,0.0,449635.0,0.0
2016,2016,Netherlands,5080.0,16979120.0,29.91910063
2016,2016,Norway,2205.0,5213985.0,42.31660071
2016,2016,Poland,6828.0,37967209.0,17.98393977
2016,2016,Portugal,563.0,10368554.0,5.444174
2016,2016,Romania,72.0,19760585.0,0.36436168
2016,2016,Slovakia,289.0,5426252.0,5.32595979
2016,2016,Slovenia,127.0,2064188.0,6.15254036
2016,2016,Spain,4095.0,46418884.0,8.81781065
2016,2016,Sweden,679.0,9851017.0,6.89268935
2016,2016,United Kingdom,6059.0,65379044.0,9.26749556
2017,2017,Austria,1411.0,8772865.0,16.08368531
2017,2017,Belgium,1038.0,11351727.0,
2017,2017,Bulgaria,116.0,6849518.0,1.69354982
2017,2017,Croatia,78.0,4078769.0,1.91234168
2017,2017,Cyprus,17.0,869878.0,1.98876464
2017,2017,Czechia,667.0,10578820.0,6.30505103
2017,2017,Denmark,1068.0,5748769.0,18.57789032
2017,2017,Estonia,56.0,1315635.0,4.25649971
2017,2017,Finland,401.0,5503297.0,7.28654114
2017,2017,France,100.0,66809816.0,
2017,2017,Germany,16193.0,82521653.0,19.62272859
2017,2017,Greece,40.0,10768193.0,0.37146436
2017,2017,Hungary,15.0,9739857.0,0.15309932
2017,2017,Iceland,20.0,338349.0,5.91105633
2017,2017,Ireland,263.0,4799157.0,5.49705155
2017,2017,Italy,964.0,60066734.0,1.60488166
2017,2017,Latvia,94.0,1950116.0,4.82022607
2017,2017,Lithuania,21.0,2859077.0,0.72524505
2017,2017,Luxembourg,18.0,590667.0,3.04740234
2017,2017,Malta,8.0,459375.0,1.73800828
2017,2017,Netherlands,4505.0,17081507.0,26.37355123
2017,2017,Norway,2424.0,5258317.0,46.09839992
2017,2017,Poland,3061.0,37972964.0,8.06099834
2017,2017,Portugal,115.0,10344478.0,1.11546811
2017,2017,Romania,95.0,19643949.0,0.48360948
2017,2017,Slovakia,191.0,5435343.0,3.51403766
2017,2017,Slovenia,214.0,2065895.0,10.35870651
2017,2017,Spain,4069.0,46497393.0,8.74526715
2017,2017,Sweden,805.0,9995153.0,8.05390372
2017,2017,United Kingdom,4341.0,65844142.0,6.59284162
2018,2018,Austria,2202.0,8822267.0,24.95957104
2018,2018,Belgium,853.0,11398589.0,
2018,2018,Bulgaria,114.0,6757418.0,1.6870349
2018,2018,Croatia,129.0,4014341.0,3.21347887
2018,2018,Cyprus,0.0,878601.0,0.0
2018,2018,Czechia,752.0,10610055.0,7.08761641
2018,2018,Denmark,1023.0,5781190.0,17.69531878
2018,2018,Estonia,69.0,1319133.0,5.23070835
2018,2018,Finland,477.0,5513130.0,8.65207241
2018,2018,France,140.0,67026224.0,
2018,2018,Germany,12494.0,82792351.0,15.09076605
2018,2018,Greece,18.0,10741165.0,0.16757958
2018,2018,Hungary,23.0,9713655.0,0.235213
2018,2018,Iceland,15.0,348450.0,4.3047783
2018,2018,Ireland,118.0,4855733.0,2.44286592
2018,2018,Italy,962.0,59937769.0,1.60499801
2018,2018,Latvia,159.0,1934379.0,8.21969221
2018,2018,Lithuania,27.0,2826200.0,0.94436071
2018,2018,Luxembourg,9.0,602005.0,1.49500419
2018,2018,Malta,6.0,474837.0,1.26129648
2018,2018,Netherlands,4312.0,17181084.0,25.09736871
2018,2018,Norway,2476.0,5295619.0,46.75562951
2018,2018,Poland,1548.0,37976687.0,4.07618494
2018,2018,Portugal,60.0,10335770.0,0.58303218
2018,2018,Romania,93.0,19533481.0,0.47610561
2018,2018,Slovakia,376.0,5443120.0,6.90780287
2018,2018,Slovenia,213.0,2066880.0,10.30538783
2018,2018,Spain,2681.0,46645070.0,5.74601207
2018,2018,Sweden,739.0,10120242.0,7.30219692
2018,2018,United Kingdom,2985.0,66273576.0,4.50405754
2019,2019,Austria,2233.0,8858775.0,25.20664538
2019,2019,Belgium,690.0,11455519.0,
2019,2019,Bulgaria,72.0,6664177.0,1.08040347
2019,2019,Croatia,57.0,3968676.0,1.43624725
2019,2019,Cyprus,2.0,890194.0,0.22833682
2019,2019,Czechia,1347.0,10649800.0,12.64812484
2019,2019,Denmark,3691.0,5806081.0,63.57127983
2019,2019,Estonia,135.0,1324820.0,10.19006355
2019,2019,Finland,557.0,5517919.0,10.09438522
2019,2019,France,36.0,67290471.0,
2019,2019,Germany,9485.0,83019213.0,11.42506614
2019,2019,Greece,20.0,10724599.0,0.18648715
2019,2019,Hungary,7.0,9700272.0,0.07162769
2019,2019,Iceland,6.0,356991.0,1.68071463
2019,2019,Ireland,164.0,4940311.0,3.34404515
2019,2019,Italy,755.0,59816673.0,1.26218989
2019,2019,Latvia,719.0,1919968.0,37.4485408
2019,2019,Lithuania,26.0,2812200.0,0.9199632
2019,2019,Luxembourg,10.0,613894.0,1.62894571
2019,2019,Malta,15.0,492968.0,3.03915033
2019,2019,Netherlands,5885.0,17282163.0,34.05245049
2019,2019,Norway,2536.0,5328212.0,47.59570377
2019,2019,Poland,1629.0,37972812.0,4.28991142
2019,2019,Portugal,83.0,10333496.0,0.80765878
2019,2019,Romania,110.0,19414458.0,0.56658805
2019,2019,Slovakia,702.0,5450421.0,12.87973901
2019,2019,Slovenia,129.0,2080908.0,6.19921688
2019,2019,Spain,2585.0,46918951.0,5.50737519
2019,2019,Sweden,782.0,10230185.0,7.64404553
2019,2019,United Kingdom,3680.0,66647112.0,5.5216196
2020,2020,Austria,632.0,8901064.0,7.10027475
2020,2020,Belgium,124.0,11522440.0,
2020,2020,Bulgaria,27.0,6569275.0,0.41100425
2020,2020,Croatia,10.0,3933511.0,0.2542258
2020,2020,Cyprus,8.0,902429.0,0.90089582
2020,2020,Czechia,696.0,10693939.0,6.50835954
2020,2020,Denmark,2390.0,5822763.0,41.04580591
2020,2020,Estonia,44.0,1328976.0,3.31081975
2020,2020,Finland,290.0,5525292.0,5.24859138
2020,2020,France,34.0,67473651.0,
2020,2020,Germany,3212.0,83166711.0,3.86212218
2020,2020,Greece,8.0,10718565.0,0.07463685
2020,2020,Hungary,13.0,9689376.0,0.13306684
2020,2020,Iceland,0.0,364134.0,0.0
2020,2020,Ireland,66.0,5012600.0,1.32945508
2020,2020,Italy,189.0,59641488.0,0.3168935
2020,2020,Latvia,340.0,1907675.0,17.82274234
2020,2020,Lithuania,68.0,2809977.0,2.4180357
2020,2020,Luxembourg,3.0,626108.0,0.47915056
2020,2020,Malta,10.0,514855.0,1.94339285
2020,2020,Netherlands,1124.0,17407585.0,6.4569554
2020,2020,Norway,812.0,5367580.0,15.12786022
2020,2020,Poland,753.0,37958138.0,1.98376432
2020,2020,Portugal,33.0,10375395.0,0.32051565
2020,2020,Romania,18.0,19328838.0,0.0931251
2020,2020,Slovakia,700.0,5457873.0,12.82550913
2020,2020,Slovenia,42.0,2095861.0,2.00394968
2020,2020,Spain,206.0,47318050.0,0.43521788
2020,2020,Sweden,269.0,10327589.0,2.60467375
2020,2020,United Kingdom,,67025542.0,
2021,2021,Austria,129.0,8932664.0,1.44413805
2021,2021,Belgium,16.0,11554767.0,
2021,2021,Bulgaria,3.0,6532117.0,0.04592691
2021,2021,Croatia,7.0,3893026.0,0.17980871
2021,2021,Cyprus,2.0,914476.0,0.22321254
2021,2021,Czechia,51.0,10494836.0,0.48595328
2021,2021,Denmark,80.0,5840045.0,1.36985245
2021,2021,Estonia,13.0,1330068.0,0.97739363
2021,2021,Finland,33.0,5533793.0,0.596336
2021,2021,France,0.0,67728568.0,
2021,2021,Germany,776.0,83155031.0,0.93319669
2021,2021,Greece,0.0,10678632.0,0.0
2021,2021,Hungary,0.0,9651461.0,0.0
2021,2021,Iceland,0.0,368792.0,0.0
2021,2021,Ireland,5.0,5066893.0,0.09987367
2021,2021,Italy,5.0,59236213.0,0.00844078
2021,2021,Latvia,9.0,1893223.0,0.47537981
2021,2021,Lithuania,0.0,2810761.0,0.0
2021,2021,Luxembourg,3.0,634730.0,0.47264191
2021,2021,Malta,0.0,516125.0,0.0
2021,2021,Netherlands,153.0,17475415.0,0.87551568
2021,2021,Norway,38.0,5391369.0,0.70483025
2021,2021,Poland,182.0,37073357.0,0.49091858
2021,2021,Portugal,3.0,10394297.0,0.02913115
2021,2021,Romania,1.0,19201662.0,0.00520788
2021,2021,Slovakia,92.0,5459781.0,1.68504927
2021,2021,Slovenia,6.0,2108977.0,0.28449812
2021,2021,Spain,39.0,47400798.0,0.08228074
2021,2021,Sweden,11.0,10379295.0,0.10598022
2021,2021,United Kingdom,,,
2022,2022,Austria,164.0,8978929.0,1.82649846
2022,2022,Belgium,80.0,11617623.0,
2022,2022,Bulgaria,21.0,6482484.0,0.32394989
2022,2022,Croatia,0.0,3862305.0,0.0
2022,2022,Cyprus,0.0,929764.0,0.0
2022,2022,Czechia,96.0,10516707.0,0.91283326
2022,2022,Denmark,54.0,5873420.0,0.91939619
2022,2022,Estonia,8.0,1331796.0,0.60069259
2022,2022,Finland,35.0,5548241.0,0.63083056
2022,2022,France,4.0,68091703.0,
2022,2022,Germany,1191.0,83237124.0,1.43085193
2022,2022,Greece,1.0,10461627.0,0.00956042
2022,2022,Hungary,2.0,9610403.0,0.02064194
2022,2022,Iceland,0.0,376248.0,0.0
2022,2022,Ireland,7.0,5154277.0,0.13833981
2022,2022,Italy,62.0,59030133.0,0.1050311
2022,2022,Latvia,46.0,1875757.0,2.45234324
2022,2022,Lithuania,2.0,2805998.0,0.07127588
2022,2022,Luxembourg,3.0,645397.0,0.46483017
2022,2022,Malta,0.0,520174.0,0.0
2022,2022,Netherlands,276.0,17590672.0,1.56901339
2022,2022,Norway,44.0,5425270.0,0.81101954
2022,2022,Poland,371.0,36889761.0,1.00569911
2022,2022,Portugal,9.0,10421117.0,0.08693936
2022,2022,Romania,9.0,19042455.0,0.04726281
2022,2022,Slovakia,109.0,5434712.0,2.00562605
2022,2022,Slovenia,51.0,2107180.0,2.42029632
2022,2022,Spain,72.0,47486843.0,0.15179339
2022,2022,Sweden,13.0,10452326.0,0.12437423
2022,2022,United Kingdom,,,
2023,2023,Austria,2791.0,9104772.0,30.65425471
2023,2023,Belgium,1046.0,11742796.0,
2023,2023,Bulgaria,20.0,6447710.0,0.31018764
2023,2023,Croatia,4806.0,3850894.0,124.80218879
2023,2023,Cyprus,2.0,949084.0,0.21722578
2023,2023,Czechia,494.0,10827529.0,4.56244448
2023,2023,Denmark,6058.0,5932654.0,102.11281493
2023,2023,Estonia,30.0,1365884.0,2.19637978
2023,2023,Finland,130.0,5563970.0,2.33646119
2023,2023,France,41.0,68277210.0,
2023,2023,Germany,2318.0,83118501.0,2.74778536
2023,2023,Greece,9.0,10413982.0,0.08642227
2023,2023,Hungary,2.0,9599744.0,0.02083388
2023,2023,Iceland,0.0,387758.0,0.0
2023,2023,Ireland,18.0,5271395.0,0.34146558
2023,2023,Italy,132.0,58997201.0,0.22373942
2023,2023,Latvia,111.0,1883008.0,5.8948236
2023,2023,Lithuania,7.0,2857279.0,0.24498832
2023,2023,Luxembourg,15.0,660809.0,2.26994487
2023,2023,Malta,4.0,542051.0,0.73793794
2023,2023,Netherlands,2943.0,17811291.0,16.52322675
2023,2023,Norway,1201.0,5488984.0,21.88018766
2023,2023,Poland,922.0,36753736.0,2.50858851
2023,2023,Portugal,21.0,10516621.0,0.1996839
2023,2023,Romania,16.0,19054548.0,0.08396945
2023,2023,Slovakia,221.0,5428792.0,4.07088722
2023,2023,Slovenia,123.0,2116972.0,5.81018549
2023,2023,Spain,2414.0,48085361.0,5.0202389
2023,2023,Sweden,138.0,10521556.0,1.31159307
2023,2023,United Kingdom,,,
