Year,Country,Disease,Cases,Population,Incidence,Pop_Structure_0_14_Pct,Vaccination_Coverage_Pct
2014,United Kingdom,Salmonellosis,8099.0,64351203.0,12.59,17.8,91.0
2015,Austria,Salmonellosis,1544.0,8584926.0,17.99,15.0,93.0
2015,Belgium,Salmonellosis,3050.0,11237274.0,27.14,15.0,93.0
2015,Bulgaria,Salmonellosis,1076.0,7029690.0,15.31,15.0,93.0
2015,Croatia,Salmonellosis,1593.0,4180915.0,38.1,15.0,93.0
2015,Cyprus,Salmonellosis,65.0,860846.0,7.55,15.0,93.0
2015,Czechia,Salmonellosis,12408.0,10538275.0,117.74,16.1,94.0
2015,Denmark,Salmonellosis,925.0,5659715.0,16.34,15.0,93.0
2015,Estonia,Salmonellosis,112.0,1314870.0,8.52,15.0,93.0
2015,Finland,Salmonellosis,1650.0,5471753.0,30.15,15.0,93.0
2015,France,Salmonellosis,10305.0,66458153.0,15.51,17.7,90.0
2015,Germany,Salmonellosis,13667.0,81197537.0,16.83,13.8,92.0
2015,Greece,Salmonellosis,466.0,10858018.0,4.29,15.0,93.0
2015,Hungary,Salmonellosis,4894.0,9815858.0,49.86,14.4,98.0
2015,Iceland,Salmonellosis,44.0,329100.0,13.37,15.0,93.0
2015,Ireland,Salmonellosis,270.0,4677627.0,5.77,15.0,93.0
2015,Italy,Salmonellosis,3825.0,60295497.0,6.34,12.7,94.0
2015,Latvia,Salmonellosis,380.0,1986096.0,19.13,15.0,93.0
2015,Liechtenstein,Salmonellosis,,37366.0,,15.0,93.0
2015,Lithuania,Salmonellosis,1082.0,2926644.0,36.97,15.0,93.0
2015,Luxembourg,Salmonellosis,106.0,562958.0,18.83,15.0,93.0
2015,Malta,Salmonellosis,126.0,438805.0,28.71,15.0,93.0
2015,Netherlands,Salmonellosis,974.0,16900726.0,5.76,15.0,93.0
2015,Norway,Salmonellosis,928.0,5165802.0,17.96,17.0,96.0
2015,Poland,Salmonellosis,8245.0,38005614.0,21.69,15.3,93.0
2015,Portugal,Salmonellosis,325.0,10395121.0,3.13,15.0,93.0
2015,Romania,Salmonellosis,1330.0,19870647.0,6.69,15.0,93.0
2015,Slovakia,Salmonellosis,4841.0,5421349.0,89.3,15.8,95.0
2015,Slovenia,Salmonellosis,401.0,2062874.0,19.44,15.0,93.0
2015,Spain,Salmonellosis,9015.0,46425722.0,19.42,14.2,95.0
2015,Sweden,Salmonellosis,2312.0,9747355.0,23.72,17.5,97.0
2015,United Kingdom,Salmonellosis,9490.0,64853393.0,14.63,17.8,91.0
2016,Austria,Salmonellosis,1415.0,8700471.0,16.26,15.0,93.0
2016,Belgium,Salmonellosis,2699.0,11311117.0,23.86,15.0,93.0
2016,Bulgaria,Salmonellosis,718.0,6938759.0,10.35,15.0,93.0
2016,Croatia,Salmonellosis,1240.0,4131115.0,30.02,15.0,93.0
2016,Cyprus,Salmonellosis,77.0,863764.0,8.91,15.0,93.0
2016,Czechia,Salmonellosis,11610.0,10553843.0,110.01,16.1,94.0
2016,Denmark,Salmonellosis,1081.0,5707251.0,18.94,15.0,93.0
2016,Estonia,Salmonellosis,351.0,1315944.0,26.67,15.0,93.0
2016,Finland,Salmonellosis,1512.0,5487308.0,27.55,15.0,93.0
2016,France,Salmonellosis,8876.0,66638391.0,13.32,17.7,90.0
2016,Germany,Salmonellosis,12858.0,82175684.0,15.65,13.8,92.0
2016,Greece,Salmonellosis,735.0,10783748.0,6.82,15.0,93.0
2016,Hungary,Salmonellosis,4722.0,9779652.0,48.28,14.4,98.0
2016,Iceland,Salmonellosis,39.0,332529.0,11.73,15.0,93.0
2016,Ireland,Salmonellosis,299.0,4726286.0,6.33,15.0,93.0
2016,Italy,Salmonellosis,4134.0,60163712.0,6.87,12.7,94.0
2016,Latvia,Salmonellosis,454.0,1968957.0,23.06,15.0,93.0
2016,Liechtenstein,Salmonellosis,,37622.0,,15.0,93.0
