Time,Year,Month,RegionName,Cases,Population,Incidence
2013-11,2013,11,Finland,0.0,5426674.0,
2013-11,2013,11,France,11.0,65600350.0,0.016768203
2013-11,2013,11,Germany,47.0,80523746.0,0.058367875
2013-11,2013,11,Greece,0.0,11003615.0,
2013-11,2013,11,Hungary,0.0,9895250.0,
2013-11,2013,11,Iceland,0.0,321857.0,
2013-11,2013,11,Ireland,6.0,4609779.0,0.130158083
2013-11,2013,11,Italy,181.0,60277309.0,0.300278832
2013-11,2013,11,Latvia,0.0,2023825.0,
2013-11,2013,11,Liechtenstein,,36838.0,
2013-11,2013,11,Lithuania,0.0,2974637.0,
2013-11,2013,11,Luxembourg,0.0,537039.0,
2013-11,2013,11,Malta,0.0,421464.0,
2013-11,2013,11,Netherlands,177.0,16779575.0,1.054853892
2013-11,2013,11,Norway,0.0,5051275.0,
2013-11,2013,11,Poland,1.0,38062535.0,0.002627255
2013-11,2013,11,Portugal,0.0,10503889.0,
2013-11,2013,11,Romania,22.0,20020074.0,0.109889703
2013-11,2013,11,Slovakia,0.0,5410836.0,
2013-11,2013,11,Slovenia,0.0,2058821.0,
2013-11,2013,11,Spain,0.0,46712650.0,
2013-11,2013,11,Sweden,0.0,9555893.0,
2013-11,2013,11,United Kingdom,5.0,63905342.0,0.007824072
2013-12,2013,12,Austria,5.0,8451860.0,0.059158575
2013-12,2013,12,Belgium,2.0,11137974.0,0.017956587
2013-12,2013,12,Bulgaria,0.0,7202556.0,
2013-12,2013,12,Croatia,0.0,4247803.0,
2013-12,2013,12,Cyprus,0.0,862854.0,
2013-12,2013,12,Czechia,1.0,10516125.0,0.009509206
2013-12,2013,12,Denmark,0.0,5602628.0,
2013-12,2013,12,Estonia,0.0,1320174.0,
2013-12,2013,12,Finland,0.0,5426674.0,
2013-12,2013,12,France,7.0,65600350.0,0.010670674
2013-12,2013,12,Germany,20.0,80523746.0,0.024837393
2013-12,2013,12,Greece,0.0,11003615.0,
2013-12,2013,12,Hungary,0.0,9895250.0,
2013-12,2013,12,Iceland,0.0,321857.0,
2013-12,2013,12,Ireland,1.0,4609779.0,0.021693013
2013-12,2013,12,Italy,265.0,60277309.0,0.439634755
2013-12,2013,12,Latvia,0.0,2023825.0,
2013-12,2013,12,Liechtenstein,,36838.0,
2013-12,2013,12,Lithuania,0.0,2974637.0,
2013-12,2013,12,Luxembourg,0.0,537039.0,
2013-12,2013,12,Malta,0.0,421464.0,
2013-12,2013,12,Netherlands,106.0,16779575.0,0.63172041
2013-12,2013,12,Norway,0.0,5051275.0,
2013-12,2013,12,Poland,1.0,38062535.0,0.002627255
2013-12,2013,12,Portugal,0.0,10503889.0,
2013-12,2013,12,Romania,12.0,20020074.0,0.059939838
2013-12,2013,12,Slovakia,0.0,5410836.0,
2013-12,2013,12,Slovenia,0.0,2058821.0,
2013-12,2013,12,Spain,3.0,46712650.0,0.006422243
2013-12,2013,12,Sweden,0.0,9555893.0,
2013-12,2013,12,United Kingdom,4.0,63905342.0,0.006259257
2014-01,2014,1,Austria,33.0,8507786.0,0.387879996
2014-01,2014,1,Belgium,2.0,11180840.0,0.017887743
2014-01,2014,1,Bulgaria,0.0,7117453.0,
2014-01,2014,1,Croatia,0.0,4217632.0,
2014-01,2014,1,Cyprus,0.0,860032.0,
2014-01,2014,1,Czechia,0.0,10512419.0,
2014-01,2014,1,Denmark,0.0,5627235.0,
2014-01,2014,1,Estonia,0.0,1315819.0,
2014-01,2014,1,Finland,0.0,5451270.0,
2014-01,2014,1,France,40.0,66165980.0,0.060454027
2014-01,2014,1,Germany,22.0,80767463.0,0.027238691
2014-01,2014,1,Greece,0.0,10926807.0,
2014-01,2014,1,Hungary,0.0,9850217.0,
2014-01,2014,1,Iceland,0.0,325671.0,
2014-01,2014,1,Ireland,1.0,4637852.0,0.021561705
2014-01,2014,1,Italy,319.0,60345917.0,0.528619028
2014-01,2014,1,Latvia,0.0,2001468.0,
2014-01,2014,1,Liechtenstein,,37129.0,
2014-01,2014,1,Lithuania,0.0,2947862.0,
2014-01,2014,1,Luxembourg,1.0,549680.0,0.181924028
2014-01,2014,1,Malta,0.0,428156.0,
2014-01,2014,1,Netherlands,46.0,16829289.0,0.273332997
2014-01,2014,1,Norway,0.0,5109056.0,
2014-01,2014,1,Poland,15.0,38017856.0,0.039455144
2014-01,2014,1,Portugal,0.0,10444092.0,
2014-01,2014,1,Romania,25.0,19947311.0,0.125330176
2014-01,2014,1,Slovakia,0.0,5415949.0,
2014-01,2014,1,Slovenia,0.0,2061085.0,
2014-01,2014,1,Spain,11.0,46495744.0,0.023658079
2014-01,2014,1,Sweden,2.0,9644864.0,0.020736425
2014-01,2014,1,United Kingdom,23.0,64351203.0,0.035741367
2014-02,2014,2,Austria,13.0,8507786.0,0.15280121
2014-02,2014,2,Belgium,7.0,11180840.0,0.062607102
2014-02,2014,2,Bulgaria,0.0,7117453.0,
2014-02,2014,2,Croatia,1.0,4217632.0,0.023709987
2014-02,2014,2,Cyprus,0.0,860032.0,
2014-02,2014,2,Czechia,2.0,10512419.0,0.019025116
2014-02,2014,2,Denmark,5.0,5627235.0,0.088853584
2014-02,2014,2,Estonia,0.0,1315819.0,
2014-02,2014,2,Finland,0.0,5451270.0,
2014-02,2014,2,France,35.0,66165980.0,0.052897274
2014-02,2014,2,Germany,25.0,80767463.0,0.030953058
2014-02,2014,2,Greece,0.0,10926807.0,
2014-02,2014,2,Hungary,0.0,9850217.0,
2014-02,2014,2,Iceland,0.0,325671.0,
2014-02,2014,2,Ireland,2.0,4637852.0,0.043123411
2014-02,2014,2,Italy,204.0,60345917.0,0.338051039
2014-02,2014,2,Latvia,0.0,2001468.0,
2014-02,2014,2,Liechtenstein,,37129.0,
2014-02,2014,2,Lithuania,0.0,2947862.0,
2014-02,2014,2,Luxembourg,0.0,549680.0,
2014-02,2014,2,Malta,0.0,428156.0,
2014-02,2014,2,Netherlands,24.0,16829289.0,0.14260852
2014-02,2014,2,Norway,0.0,5109056.0,
2014-02,2014,2,Poland,27.0,38017856.0,0.07101926
2014-02,2014,2,Portugal,0.0,10444092.0,
2014-02,2014,2,Romania,17.0,19947311.0,0.085224519
2014-02,2014,2,Slovakia,0.0,5415949.0,
2014-02,2014,2,Slovenia,0.0,2061085.0,
2014-02,2014,2,Spain,28.0,46495744.0,0.060220565
2014-02,2014,2,Sweden,7.0,9644864.0,0.072577487
2014-02,2014,2,United Kingdom,28.0,64351203.0,0.04351123
2014-03,2014,3,Austria,8.0,8507786.0,0.094031514
2014-03,2014,3,Belgium,6.0,11180840.0,0.053663231
2014-03,2014,3,Bulgaria,0.0,7117453.0,
2014-03,2014,3,Croatia,0.0,4217632.0,
2014-03,2014,3,Cyprus,4.0,860032.0,0.465098973
2014-03,2014,3,Czechia,34.0,10512419.0,0.323426986
2014-03,2014,3,Denmark,8.0,5627235.0,0.142165735
2014-03,2014,3,Estonia,0.0,1315819.0,
2014-03,2014,3,Finland,0.0,5451270.0,
2014-03,2014,3,France,25.0,66165980.0,0.037783767
2014-03,2014,3,Germany,37.0,80767463.0,0.045810526
2014-03,2014,3,Greece,0.0,10926807.0,
2014-03,2014,3,Hungary,0.0,9850217.0,
2014-03,2014,3,Iceland,1.0,325671.0,0.30705835
2014-03,2014,3,Ireland,15.0,4637852.0,0.323425585
2014-03,2014,3,Italy,304.0,60345917.0,0.503762334
2014-03,2014,3,Latvia,0.0,2001468.0,
2014-03,2014,3,Liechtenstein,,37129.0,
2014-03,2014,3,Lithuania,2.0,2947862.0,0.067845781
2014-03,2014,3,Luxembourg,0.0,549680.0,
2014-03,2014,3,Malta,0.0,428156.0,
2014-03,2014,3,Netherlands,42.0,16829289.0,0.24956491
2014-03,2014,3,Norway,0.0,5109056.0,
2014-03,2014,3,Poland,26.0,38017856.0,0.068388917
2014-03,2014,3,Portugal,0.0,10444092.0,
2014-03,2014,3,Romania,5.0,19947311.0,0.025066035
2014-03,2014,3,Slovakia,0.0,5415949.0,
2014-03,2014,3,Slovenia,0.0,2061085.0,
2014-03,2014,3,Spain,79.0,46495744.0,0.169908024
2014-03,2014,3,Sweden,0.0,9644864.0,
2014-03,2014,3,United Kingdom,25.0,64351203.0,0.038849312
2014-04,2014,4,Austria,5.0,8507786.0,0.058769696
2014-04,2014,4,Belgium,9.0,11180840.0,0.080494846
2014-04,2014,4,Bulgaria,0.0,7117453.0,
2014-04,2014,4,Croatia,1.0,4217632.0,0.023709987
2014-04,2014,4,Cyprus,6.0,860032.0,0.697648459
2014-04,2014,4,Czechia,62.0,10512419.0,0.589778622
2014-04,2014,4,Denmark,10.0,5627235.0,0.177707168
2014-04,2014,4,Estonia,0.0,1315819.0,
2014-04,2014,4,Finland,0.0,5451270.0,
2014-04,2014,4,France,33.0,66165980.0,0.049874573
2014-04,2014,4,Germany,39.0,80767463.0,0.048286771
2014-04,2014,4,Greece,0.0,10926807.0,
2014-04,2014,4,Hungary,0.0,9850217.0,
2014-04,2014,4,Iceland,0.0,325671.0,
2014-04,2014,4,Ireland,10.0,4637852.0,0.215617057
2014-04,2014,4,Italy,267.0,60345917.0,0.442449155
2014-04,2014,4,Latvia,25.0,2001468.0,1.249083172
2014-04,2014,4,Liechtenstein,,37129.0,
2014-04,2014,4,Lithuania,1.0,2947862.0,0.03392289
2014-04,2014,4,Luxembourg,0.0,549680.0,
2014-04,2014,4,Malta,0.0,428156.0,
2014-04,2014,4,Netherlands,21.0,16829289.0,0.124782455
2014-04,2014,4,Norway,2.0,5109056.0,0.039146174
2014-04,2014,4,Poland,19.0,38017856.0,0.049976516
2014-04,2014,4,Portugal,0.0,10444092.0,
2014-04,2014,4,Romania,3.0,19947311.0,0.015039621
2014-04,2014,4,Slovakia,0.0,5415949.0,
2014-04,2014,4,Slovenia,0.0,2061085.0,
2014-04,2014,4,Spain,29.0,46495744.0,0.0623713
2014-04,2014,4,Sweden,0.0,9644864.0,
2014-04,2014,4,United Kingdom,14.0,64351203.0,0.021755615
2014-05,2014,5,Austria,8.0,8507786.0,0.094031514
2014-05,2014,5,Belgium,30.0,11180840.0,0.268316155
2014-05,2014,5,Bulgaria,0.0,7117453.0,
2014-05,2014,5,Croatia,0.0,4217632.0,
2014-05,2014,5,Cyprus,0.0,860032.0,
2014-05,2014,5,Czechia,29.0,10512419.0,0.275864194
2014-05,2014,5,Denmark,1.0,5627235.0,0.017770716
2014-05,2014,5,Estonia,0.0,1315819.0,
2014-05,2014,5,Finland,0.0,5451270.0,
2014-05,2014,5,France,45.0,66165980.0,0.068010781
2014-05,2014,5,Germany,28.0,80767463.0,0.034667425
2014-05,2014,5,Greece,0.0,10926807.0,
2014-05,2014,5,Hungary,0.0,9850217.0,
2014-05,2014,5,Iceland,0.0,325671.0,
2014-05,2014,5,Ireland,0.0,4637852.0,
2014-05,2014,5,Italy,195.0,60345917.0,0.323137023
2014-05,2014,5,Latvia,9.0,2001468.0,0.449669942
2014-05,2014,5,Liechtenstein,,37129.0,
2014-05,2014,5,Lithuania,2.0,2947862.0,0.067845781
2014-05,2014,5,Luxembourg,1.0,549680.0,0.181924028
2014-05,2014,5,Malta,0.0,428156.0,
2014-05,2014,5,Netherlands,5.0,16829289.0,0.029710108
2014-05,2014,5,Norway,0.0,5109056.0,
2014-05,2014,5,Poland,7.0,38017856.0,0.0184124
2014-05,2014,5,Portugal,0.0,10444092.0,
2014-05,2014,5,Romania,5.0,19947311.0,0.025066035
2014-05,2014,5,Slovakia,0.0,5415949.0,
2014-05,2014,5,Slovenia,1.0,2061085.0,0.048518134
2014-05,2014,5,Spain,8.0,46495744.0,0.017205875
2014-05,2014,5,Sweden,3.0,9644864.0,0.031104637
2014-05,2014,5,United Kingdom,3.0,64351203.0,0.004661917
2014-06,2014,6,Austria,20.0,8507786.0,0.235078785
2014-06,2014,6,Belgium,1.0,11180840.0,0.008943871
2014-06,2014,6,Bulgaria,0.0,7117453.0,
2014-06,2014,6,Croatia,0.0,4217632.0,
2014-06,2014,6,Cyprus,0.0,860032.0,
2014-06,2014,6,Czechia,57.0,10512419.0,0.54221583
2014-06,2014,6,Denmark,1.0,5627235.0,0.017770716
2014-06,2014,6,Estonia,0.0,1315819.0,
2014-06,2014,6,Finland,0.0,5451270.0,
2014-06,2014,6,France,43.0,66165980.0,0.064988079
2014-06,2014,6,Germany,33.0,80767463.0,0.040858037
2014-06,2014,6,Greece,0.0,10926807.0,
2014-06,2014,6,Hungary,0.0,9850217.0,
2014-06,2014,6,Iceland,0.0,325671.0,
2014-06,2014,6,Ireland,0.0,4637852.0,
2014-06,2014,6,Italy,96.0,60345917.0,0.159082842
2014-06,2014,6,Latvia,0.0,2001468.0,
2014-06,2014,6,Liechtenstein,,37129.0,
2014-06,2014,6,Lithuania,5.0,2947862.0,0.169614452
2014-06,2014,6,Luxembourg,0.0,549680.0,
2014-06,2014,6,Malta,0.0,428156.0,
2014-06,2014,6,Netherlands,1.0,16829289.0,0.005942021
2014-06,2014,6,Norway,1.0,5109056.0,0.019573087
2014-06,2014,6,Poland,2.0,38017856.0,0.005260685
2014-06,2014,6,Portugal,0.0,10444092.0,
2014-06,2014,6,Romania,0.0,19947311.0,
2014-06,2014,6,Slovakia,0.0,5415949.0,
2014-06,2014,6,Slovenia,0.0,2061085.0,
2014-06,2014,6,Spain,2.0,46495744.0,0.004301468
2014-06,2014,6,Sweden,2.0,9644864.0,0.020736425
2014-06,2014,6,United Kingdom,3.0,64351203.0,0.004661917
2014-07,2014,7,Austria,4.0,8507786.0,0.047015757
2014-07,2014,7,Belgium,0.0,11180840.0,
2014-07,2014,7,Bulgaria,0.0,7117453.0,
2014-07,2014,7,Croatia,0.0,4217632.0,
2014-07,2014,7,Cyprus,0.0,860032.0,
2014-07,2014,7,Czechia,22.0,10512419.0,0.209276285
2014-07,2014,7,Denmark,1.0,5627235.0,0.017770716
2014-07,2014,7,Estonia,0.0,1315819.0,
2014-07,2014,7,Finland,0.0,5451270.0,
2014-07,2014,7,France,15.0,66165980.0,0.02267026
2014-07,2014,7,Germany,17.0,80767463.0,0.021048079
2014-07,2014,7,Greece,0.0,10926807.0,
2014-07,2014,7,Hungary,0.0,9850217.0,
2014-07,2014,7,Iceland,0.0,325671.0,
2014-07,2014,7,Ireland,1.0,4637852.0,0.021561705
2014-07,2014,7,Italy,93.0,60345917.0,0.154111503
2014-07,2014,7,Latvia,2.0,2001468.0,0.099926653
2014-07,2014,7,Liechtenstein,,37129.0,
2014-07,2014,7,Lithuania,1.0,2947862.0,0.03392289
2014-07,2014,7,Luxembourg,0.0,549680.0,
2014-07,2014,7,Malta,0.0,428156.0,
2014-07,2014,7,Netherlands,1.0,16829289.0,0.005942021
2014-07,2014,7,Norway,0.0,5109056.0,
2014-07,2014,7,Poland,5.0,38017856.0,0.013151714
2014-07,2014,7,Portugal,0.0,10444092.0,
2014-07,2014,7,Romania,2.0,19947311.0,0.010026414
2014-07,2014,7,Slovakia,0.0,5415949.0,
2014-07,2014,7,Slovenia,1.0,2061085.0,0.048518134
2014-07,2014,7,Spain,0.0,46495744.0,
2014-07,2014,7,Sweden,4.0,9644864.0,0.04147285
2014-07,2014,7,United Kingdom,11.0,64351203.0,0.017093697
2014-08,2014,8,Austria,0.0,8507786.0,
2014-08,2014,8,Belgium,1.0,11180840.0,0.008943871
2014-08,2014,8,Bulgaria,0.0,7117453.0,
2014-08,2014,8,Croatia,0.0,4217632.0,
2014-08,2014,8,Cyprus,0.0,860032.0,
2014-08,2014,8,Czechia,12.0,10512419.0,0.114150701
2014-08,2014,8,Denmark,3.0,5627235.0,0.05331215
2014-08,2014,8,Estonia,0.0,1315819.0,
2014-08,2014,8,Finland,0.0,5451270.0,
2014-08,2014,8,France,9.0,66165980.0,0.013602156
2014-08,2014,8,Germany,31.0,80767463.0,0.038381792
2014-08,2014,8,Greece,0.0,10926807.0,
2014-08,2014,8,Hungary,0.0,9850217.0,
2014-08,2014,8,Iceland,0.0,325671.0,
2014-08,2014,8,Ireland,0.0,4637852.0,
2014-08,2014,8,Italy,76.0,60345917.0,0.125940583
2014-08,2014,8,Latvia,0.0,2001468.0,
2014-08,2014,8,Liechtenstein,,37129.0,
2014-08,2014,8,Lithuania,0.0,2947862.0,
2014-08,2014,8,Luxembourg,0.0,549680.0,
2014-08,2014,8,Malta,0.0,428156.0,
2014-08,2014,8,Netherlands,2.0,16829289.0,0.011884043
2014-08,2014,8,Norway,0.0,5109056.0,
2014-08,2014,8,Poland,3.0,38017856.0,0.007891028
2014-08,2014,8,Portugal,0.0,10444092.0,
2014-08,2014,8,Romania,0.0,19947311.0,
2014-08,2014,8,Slovakia,0.0,5415949.0,
2014-08,2014,8,Slovenia,0.0,2061085.0,
2014-08,2014,8,Spain,1.0,46495744.0,0.002150734
2014-08,2014,8,Sweden,1.0,9644864.0,0.010368212
2014-08,2014,8,United Kingdom,0.0,64351203.0,0.0
2014-09,2014,9,Austria,0.0,8507786.0,
2014-09,2014,9,Belgium,4.0,11180840.0,0.035775487
2014-09,2014,9,Bulgaria,0.0,7117453.0,
2014-09,2014,9,Croatia,0.0,4217632.0,
2014-09,2014,9,Cyprus,0.0,860032.0,
2014-09,2014,9,Czechia,4.0,10512419.0,0.038050233
2014-09,2014,9,Denmark,0.0,5627235.0,
2014-09,2014,9,Estonia,0.0,1315819.0,
2014-09,2014,9,Finland,0.0,5451270.0,
2014-09,2014,9,France,5.0,66165980.0,0.007556753
2014-09,2014,9,Germany,26.0,80767463.0,0.03219118
2014-09,2014,9,Greece,0.0,10926807.0,
2014-09,2014,9,Hungary,0.0,9850217.0,
2014-09,2014,9,Iceland,0.0,325671.0,
2014-09,2014,9,Ireland,1.0,4637852.0,0.021561705
2014-09,2014,9,Italy,46.0,60345917.0,0.076227195
2014-09,2014,9,Latvia,0.0,2001468.0,
2014-09,2014,9,Liechtenstein,,37129.0,
2014-09,2014,9,Lithuania,0.0,2947862.0,
2014-09,2014,9,Luxembourg,0.0,549680.0,
2014-09,2014,9,Malta,0.0,428156.0,
2014-09,2014,9,Netherlands,2.0,16829289.0,0.011884043
2014-09,2014,9,Norway,0.0,5109056.0,
2014-09,2014,9,Poland,2.0,38017856.0,0.005260685
2014-09,2014,9,Portugal,0.0,10444092.0,
2014-09,2014,9,Romania,1.0,19947311.0,0.005013207
2014-09,2014,9,Slovakia,0.0,5415949.0,
2014-09,2014,9,Slovenia,0.0,2061085.0,
2014-09,2014,9,Spain,1.0,46495744.0,0.002150734
2014-09,2014,9,Sweden,1.0,9644864.0,0.010368212
2014-09,2014,9,United Kingdom,1.0,64351203.0,0.001553972
2014-10,2014,10,Austria,3.0,8507786.0,0.035261817
2014-10,2014,10,Belgium,2.0,11180840.0,0.017887743
2014-10,2014,10,Bulgaria,0.0,7117453.0,
2014-10,2014,10,Croatia,0.0,4217632.0,
2014-10,2014,10,Cyprus,0.0,860032.0,
2014-10,2014,10,Czechia,0.0,10512419.0,
2014-10,2014,10,Denmark,0.0,5627235.0,
2014-10,2014,10,Estonia,0.0,1315819.0,
2014-10,2014,10,Finland,0.0,5451270.0,
2014-10,2014,10,France,3.0,66165980.0,0.004534052
2014-10,2014,10,Germany,35.0,80767463.0,0.043334281
2014-10,2014,10,Greece,0.0,10926807.0,
2014-10,2014,10,Hungary,0.0,9850217.0,
2014-10,2014,10,Iceland,0.0,325671.0,
2014-10,2014,10,Ireland,0.0,4637852.0,
2014-10,2014,10,Italy,44.0,60345917.0,0.072912969
2014-10,2014,10,Latvia,0.0,2001468.0,
2014-10,2014,10,Liechtenstein,,37129.0,
2014-10,2014,10,Lithuania,0.0,2947862.0,
2014-10,2014,10,Luxembourg,0.0,549680.0,
2014-10,2014,10,Malta,0.0,428156.0,
2014-10,2014,10,Netherlands,0.0,16829289.0,
2014-10,2014,10,Norway,0.0,5109056.0,
2014-10,2014,10,Poland,2.0,38017856.0,0.005260685
2014-10,2014,10,Portugal,0.0,10444092.0,
2014-10,2014,10,Romania,0.0,19947311.0,
2014-10,2014,10,Slovakia,0.0,5415949.0,
2014-10,2014,10,Slovenia,0.0,2061085.0,
2014-10,2014,10,Spain,0.0,46495744.0,
2014-10,2014,10,Sweden,4.0,9644864.0,0.04147285
2014-10,2014,10,United Kingdom,1.0,64351203.0,0.001553972
2014-11,2014,11,Austria,6.0,8507786.0,0.070523635
2014-11,2014,11,Belgium,5.0,11180840.0,0.044719359
2014-11,2014,11,Bulgaria,0.0,7117453.0,
2014-11,2014,11,Croatia,1.0,4217632.0,0.023709987
2014-11,2014,11,Cyprus,0.0,860032.0,
2014-11,2014,11,Czechia,0.0,10512419.0,
2014-11,2014,11,Denmark,0.0,5627235.0,
2014-11,2014,11,Estonia,0.0,1315819.0,
2014-11,2014,11,Finland,0.0,5451270.0,
2014-11,2014,11,France,7.0,66165980.0,0.010579454
2014-11,2014,11,Germany,34.0,80767463.0,0.042096159
2014-11,2014,11,Greece,1.0,10926807.0,0.009151804
2014-11,2014,11,Hungary,0.0,9850217.0,
2014-11,2014,11,Iceland,0.0,325671.0,
2014-11,2014,11,Ireland,1.0,4637852.0,0.021561705
2014-11,2014,11,Italy,30.0,60345917.0,0.049713388
2014-11,2014,11,Latvia,0.0,2001468.0,
2014-11,2014,11,Liechtenstein,,37129.0,
2014-11,2014,11,Lithuania,0.0,2947862.0,
2014-11,2014,11,Luxembourg,0.0,549680.0,
2014-11,2014,11,Malta,0.0,428156.0,
2014-11,2014,11,Netherlands,0.0,16829289.0,
2014-11,2014,11,Norway,0.0,5109056.0,
2014-11,2014,11,Poland,0.0,38017856.0,
2014-11,2014,11,Portugal,0.0,10444092.0,
2014-11,2014,11,Romania,0.0,19947311.0,
2014-11,2014,11,Slovakia,0.0,5415949.0,
2014-11,2014,11,Slovenia,28.0,2061085.0,1.358507776
2014-11,2014,11,Spain,0.0,46495744.0,
2014-11,2014,11,Sweden,1.0,9644864.0,0.010368212
2014-11,2014,11,United Kingdom,2.0,64351203.0,0.003107945
2014-12,2014,12,Austria,17.0,8507786.0,0.199816967
2014-12,2014,12,Belgium,8.0,11180840.0,0.071550974
2014-12,2014,12,Bulgaria,0.0,7117453.0,
2014-12,2014,12,Croatia,13.0,4217632.0,0.308229831
2014-12,2014,12,Cyprus,0.0,860032.0,
2014-12,2014,12,Czechia,0.0,10512419.0,
2014-12,2014,12,Denmark,0.0,5627235.0,
2014-12,2014,12,Estonia,0.0,1315819.0,
2014-12,2014,12,Finland,0.0,5451270.0,
2014-12,2014,12,France,7.0,66165980.0,0.010579454
2014-12,2014,12,Germany,116.0,80767463.0,0.143622191
2014-12,2014,12,Greece,0.0,10926807.0,
2014-12,2014,12,Hungary,0.0,9850217.0,
2014-12,2014,12,Iceland,0.0,325671.0,
2014-12,2014,12,Ireland,2.0,4637852.0,0.043123411
2014-12,2014,12,Italy,21.0,60345917.0,0.034799371
2014-12,2014,12,Latvia,0.0,2001468.0,
2014-12,2014,12,Liechtenstein,,37129.0,
2014-12,2014,12,Lithuania,0.0,2947862.0,
2014-12,2014,12,Luxembourg,0.0,549680.0,
2014-12,2014,12,Malta,0.0,428156.0,
2014-12,2014,12,Netherlands,0.0,16829289.0,
2014-12,2014,12,Norway,0.0,5109056.0,
2014-12,2014,12,Poland,2.0,38017856.0,0.005260685
2014-12,2014,12,Portugal,0.0,10444092.0,
2014-12,2014,12,Romania,1.0,19947311.0,0.005013207
2014-12,2014,12,Slovakia,0.0,5415949.0,
2014-12,2014,12,Slovenia,22.0,2061085.0,1.067398967
2014-12,2014,12,Spain,0.0,46495744.0,
2014-12,2014,12,Sweden,1.0,9644864.0,0.010368212
2014-12,2014,12,United Kingdom,1.0,64351203.0,0.001553972
2015-01,2015,1,Austria,38.0,8584926.0,0.442636313
2015-01,2015,1,Belgium,5.0,11237274.0,0.044494776
2015-01,2015,1,Bulgaria,0.0,7029690.0,
2015-01,2015,1,Croatia,52.0,4180915.0,1.243746883
2015-01,2015,1,Cyprus,0.0,860846.0,
2015-01,2015,1,Czechia,1.0,10538275.0,0.009489219
2015-01,2015,1,Denmark,0.0,5659715.0,
2015-01,2015,1,Estonia,0.0,1314870.0,
2015-01,2015,1,Finland,0.0,5471753.0,
2015-01,2015,1,France,6.0,66458153.0,0.009028237
2015-01,2015,1,Germany,432.0,81197537.0,0.532035842
2015-01,2015,1,Greece,0.0,10858018.0,
2015-01,2015,1,Hungary,0.0,9815858.0,
2015-01,2015,1,Iceland,0.0,329100.0,
2015-01,2015,1,Ireland,0.0,4677627.0,
2015-01,2015,1,Italy,11.0,60295497.0,0.018243485
2015-01,2015,1,Latvia,0.0,1986096.0,
2015-01,2015,1,Liechtenstein,,37366.0,
2015-01,2015,1,Lithuania,0.0,2926644.0,
2015-01,2015,1,Luxembourg,0.0,562958.0,
2015-01,2015,1,Malta,0.0,438805.0,
2015-01,2015,1,Netherlands,0.0,16900726.0,
2015-01,2015,1,Norway,0.0,5165802.0,
2015-01,2015,1,Poland,1.0,38005614.0,0.00263119
2015-01,2015,1,Portugal,0.0,10395121.0,
2015-01,2015,1,Romania,1.0,19870647.0,0.005032548
2015-01,2015,1,Slovakia,0.0,5421349.0,
2015-01,2015,1,Slovenia,6.0,2062874.0,0.290856348
2015-01,2015,1,Spain,8.0,46425722.0,0.017231826
2015-01,2015,1,Sweden,3.0,9747355.0,0.03077758
2015-01,2015,1,United Kingdom,6.0,64853393.0,0.009251636
2015-02,2015,2,Austria,26.0,8584926.0,0.302856425
2015-02,2015,2,Belgium,6.0,11237274.0,0.053393732
2015-02,2015,2,Bulgaria,0.0,7029690.0,
2015-02,2015,2,Croatia,38.0,4180915.0,0.908891953
2015-02,2015,2,Cyprus,0.0,860846.0,
2015-02,2015,2,Czechia,3.0,10538275.0,0.028467657
2015-02,2015,2,Denmark,2.0,5659715.0,0.035337468
2015-02,2015,2,Estonia,0.0,1314870.0,
2015-02,2015,2,Finland,0.0,5471753.0,
2015-02,2015,2,France,3.0,66458153.0,0.004514118
2015-02,2015,2,Germany,420.0,81197537.0,0.517257069
2015-02,2015,2,Greece,0.0,10858018.0,
2015-02,2015,2,Hungary,0.0,9815858.0,
2015-02,2015,2,Iceland,0.0,329100.0,
2015-02,2015,2,Ireland,0.0,4677627.0,
2015-02,2015,2,Italy,17.0,60295497.0,0.028194476
2015-02,2015,2,Latvia,0.0,1986096.0,
2015-02,2015,2,Liechtenstein,,37366.0,
2015-02,2015,2,Lithuania,0.0,2926644.0,
2015-02,2015,2,Luxembourg,0.0,562958.0,
2015-02,2015,2,Malta,0.0,438805.0,
2015-02,2015,2,Netherlands,0.0,16900726.0,
2015-02,2015,2,Norway,0.0,5165802.0,
2015-02,2015,2,Poland,7.0,38005614.0,0.018418331
2015-02,2015,2,Portugal,0.0,10395121.0,
2015-02,2015,2,Romania,2.0,19870647.0,0.010065097
2015-02,2015,2,Slovakia,0.0,5421349.0,
2015-02,2015,2,Slovenia,8.0,2062874.0,0.387808465
2015-02,2015,2,Spain,11.0,46425722.0,0.023693761
2015-02,2015,2,Sweden,2.0,9747355.0,0.020518386
2015-02,2015,2,United Kingdom,11.0,64853393.0,0.016961333
2015-03,2015,3,Austria,52.0,8584926.0,0.60571285
2015-03,2015,3,Belgium,6.0,11237274.0,0.053393732
2015-03,2015,3,Bulgaria,0.0,7029690.0,
2015-03,2015,3,Croatia,55.0,4180915.0,1.315501511
2015-03,2015,3,Cyprus,0.0,860846.0,
2015-03,2015,3,Czechia,1.0,10538275.0,0.009489219
2015-03,2015,3,Denmark,1.0,5659715.0,0.017668734
2015-03,2015,3,Estonia,0.0,1314870.0,
2015-03,2015,3,Finland,0.0,5471753.0,
2015-03,2015,3,France,13.0,66458153.0,0.019561181
2015-03,2015,3,Germany,537.0,81197537.0,0.661350109
2015-03,2015,3,Greece,0.0,10858018.0,
